Frame,X,Y,Z,QX,QY,QZ,QW,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
1712,0.215313,0.218399,0.757052,-0.035526,0.014031,-0.010908,-0.999211,-0.23932,-0.215274,0.135105,0.569858,-0.270296,0.177453,-0.686683,-0.211684,0.065429,1.754506,-0.107375,-0.097708,-0.012869,-0.088425,0.171793,-0.221915,0.922137,0.094371,-0.701048,1.332127,0.05532,0.781053,0.083085,-0.980434,-0.389174,-0.813087,-1.025424,0.017147,-0.567385
1713,0.239436,0.218035,0.773015,-0.018255,0.010811,-0.018145,-0.99961,-0.122989,-0.193167,0.081715,0.40616,-0.224682,0.140842,-0.72947,-0.155156,0.034349,1.606725,-0.105688,-0.112924,-0.043788,-0.064719,0.149549,-0.314491,1.194717,0.207056,-0.538878,1.269091,0.071705,0.699961,0.063793,-1.154056,-0.644928,-0.701278,-1.014344,0.053213,-0.495833
1714,0.26457,0.217661,0.785056,0.001629,0.006776,-0.025904,-0.99964,-0.022379,-0.15421,0.040344,0.267472,-0.178824,0.074149,-0.730622,-0.075085,0.008171,1.417717,-0.098743,-0.109108,-0.068254,-0.037446,0.121233,-0.420064,1.46246,0.221372,-0.353695,1.215047,0.066484,0.627552,0.056101,-1.314357,-0.832784,-0.527149,-1.012516,0.067748,-0.40845
1715,0.290285,0.21783,0.792417,0.017253,0.001777,-0.036671,-0.999177,0.047442,-0.117638,0.020903,0.180694,-0.139252,0.010664,-0.706642,0.006306,0.013457,1.210999,-0.096225,-0.087823,-0.089168,-0.012264,0.090615,-0.518649,1.703909,0.167264,-0.181762,1.17589,0.090073,0.507918,0.070772,-1.462119,-0.977379,-0.315213,-0.996808,0.085924,-0.29981
1716,0.316645,0.218987,0.79534,0.027303,-0.001312,-0.050782,-0.998336,0.09143,-0.095083,0.003729,0.153867,-0.124437,-0.014411,-0.652589,0.070582,0.054177,0.994858,-0.10254,-0.047423,-0.107358,0.00589,0.060816,-0.618024,1.781104,0.120573,-0.020361,1.300287,0.099559,0.308728,0.06649,-1.618724,-1.065626,-0.063104,-0.974777,0.125655,-0.143234
1717,0.343591,0.220907,0.793518,0.031418,-0.000217,-0.067762,-0.997207,0.119914,-0.089034,-0.018571,0.183092,-0.148723,0.017088,-0.568604,0.109898,0.118187,0.790473,-0.093013,-0.024496,-0.122915,0.018402,0.036319,-0.782579,1.765849,0.048193,0.104071,1.529007,0.132942,0.035028,0.048987,-1.768999,-1.117548,0.211211,-1.017211,0.175574,0.020644
1718,0.37036,0.223182,0.786409,0.031714,0.002701,-0.087125,-0.995689,0.126574,-0.091453,-0.0322,0.2723,-0.217964,0.085475,-0.484558,0.133478,0.18675,0.652656,-0.042702,-0.012951,-0.135122,0.027527,0.021292,-1.35644,1.425121,-0.240673,0.261165,1.883835,0.119502,-0.168745,0.036336,-1.784944,-1.154141,0.384823,-1.112375,0.248101,0.093716
1719,0.396325,0.225401,0.773618,0.032509,0.01025,-0.103801,-0.994014,0.113118,-0.091015,-0.039201,0.430147,-0.307888,0.116445,-0.423303,0.139069,0.200794,0.62761,-0.058163,0.031787,-0.139244,0.032572,0.015346,-1.479704,1.180003,-0.249974,0.313423,1.915595,0.224765,-0.245118,0.013973,-1.785655,-1.174919,0.36727,-1.147974,0.319271,0.152269
1720,0.421239,0.226876,0.759299,0.03586,0.023256,-0.113949,-0.992567,0.079289,-0.0818,-0.037176,0.663728,-0.353609,0.096381,-0.395111,0.145595,0.168087,0.714166,-0.219783,0.035447,-0.13931,0.034784,0.017219,-1.485447,1.114938,-0.274998,0.301403,1.929875,0.219015,-0.224027,-0.00369,-1.785684,-1.181444,0.269319,-1.080339,0.333921,0.09708
1721,0.443614,0.227952,0.742567,0.041697,0.039791,-0.118698,-0.991256,0.008324,-0.053702,-0.020262,0.949902,-0.287952,0.030074,-0.388521,0.169518,0.140707,0.841212,-0.34389,0.029146,-0.142168,0.039063,0.026798,-1.485682,1.185327,-0.355158,0.30523,1.956518,0.181132,-0.160131,0.005703,-1.785686,-1.167379,0.223433,-1.103195,0.334901,0.061275
1722,0.463988,0.229413,0.722283,0.049785,0.052466,-0.122953,-0.989773,-0.105028,-0.008865,-0.002122,1.250483,-0.182486,-0.122837,-0.387199,0.191767,0.108825,0.951885,-0.434609,0.020481,-0.14723,0.045521,0.040635,-1.485693,1.20192,-0.356761,0.320981,1.957157,0.156455,-0.139953,0.005212,-1.785682,-1.156578,0.229626,-1.06168,0.34649,0.060312
1723,0.482936,0.232051,0.70934,0.058305,0.059781,-0.126082,-0.988499,-0.226096,0.063517,0.022743,1.492301,-0.115432,-0.19046,-0.372608,0.205039,0.078652,1.010601,-0.495281,0.012618,-0.149323,0.0512,0.054963,-1.48571,1.198293,-0.322019,0.338707,1.953351,0.151778,-0.1387,0.009816,-1.785697,-1.140222,0.264121,-1.028248,0.353412,0.065714
1724,0.4998,0.235964,0.704875,0.063906,0.065144,-0.121305,-0.988412,-0.339842,0.147537,0.042878,1.647412,-0.150465,-0.151715,-0.342471,0.216288,0.068943,1.024725,-0.528693,0.007146,-0.145383,0.055418,0.069101,-1.485655,1.207361,-0.310515,0.351602,1.883024,0.130368,-0.077269,0.021215,-1.785541,-1.115529,0.264959,-0.984258,0.312932,0.003027
1725,0.514377,0.241581,0.709358,0.067205,0.065019,-0.108023,-0.989741,-0.443099,0.233202,0.066693,1.718525,-0.176139,-0.120124,-0.301745,0.226001,0.085097,0.986315,-0.530097,0.006482,-0.133497,0.058621,0.08117,-1.484976,1.261239,-0.361719,0.322503,1.671272,0.080256,0.074683,0.018397,-1.782968,-1.105823,0.20515,-0.891767,0.172665,-0.125874
1726,0.526773,0.249041,0.723028,0.066738,0.056727,-0.091357,-0.991959,-0.532807,0.300297,0.100128,1.697822,-0.17587,-0.095346,-0.252386,0.223904,0.12357,0.888664,-0.488086,0.011788,-0.112312,0.061375,0.090915,-1.469999,1.369801,-0.469781,0.266887,1.354778,-0.029976,0.243161,0.0472,-1.73305,-1.079152,0.054659,-0.878136,0.013076,-0.287504
1727,0.53734,0.257673,0.743095,0.06174,0.039994,-0.074677,-0.994491,-0.605616,0.326889,0.142596,1.594194,-0.173523,-0.078547,-0.204761,0.202116,0.166719,0.749723,-0.402233,0.008873,-0.083522,0.059403,0.098463,-1.263509,1.510188,-0.536967,0.127671,1.092312,-0.031497,0.365102,0.135005,-1.544719,-1.028516,-0.184331,-0.863388,-0.124091,-0.390353
1728,0.54671,0.267272,0.767398,0.052629,0.019183,-0.059498,-0.996656,-0.662207,0.309041,0.179069,1.432303,-0.176952,-0.065372,-0.170182,0.154582,0.16862,0.614679,-0.279393,-0.017473,-0.052825,0.04722,0.104943,-0.917983,1.51604,-0.541817,-0.009529,0.903233,0.016131,0.41537,0.303403,-1.259917,-0.876787,-0.459783,-0.851683,-0.203031,-0.423346
1729,0.554388,0.276653,0.785385,0.039535,-0.004109,-0.049289,-0.997993,-0.716467,0.252344,0.183313,1.243561,-0.172063,-0.063363,-0.152896,0.054601,0.001936,0.535611,-0.205847,-0.098605,-0.019786,0.024282,0.112423,-0.48417,1.333222,-0.46061,-0.115833,0.838197,0.072553,0.412221,0.430609,-1.006354,-0.542027,-0.564317,-0.814916,-0.261908,-0.371002
1730,0.562638,0.28587,0.794271,0.027426,-0.029048,-0.049892,-0.997955,-0.769432,0.172864,0.148019,1.051706,-0.168111,-0.057766,-0.159581,-0.017017,-0.160419,0.595453,-0.20938,-0.123915,0.005514,-0.003074,0.123428,-0.158977,1.038174,-0.377473,-0.148197,0.926159,0.12689,0.373161,0.474136,-0.781062,-0.18921,-0.497091,-0.844797,-0.267288,-0.299516
1731,0.572499,0.295275,0.795795,0.017518,-0.048671,-0.057147,-0.997025,-0.79836,0.101075,0.106698,0.876994,-0.169557,-0.053376,-0.178764,0.040854,-0.094595,0.709799,-0.194912,-0.064366,0.01539,-0.028784,0.139306,0.034865,0.725496,-0.305339,-0.12518,1.145067,0.178581,0.305878,0.440108,-0.614075,0.035983,-0.359534,-1.074562,-0.252977,-0.281372
1732,0.584653,0.305284,0.790855,0.010895,-0.060202,-0.059163,-0.996372,-0.793967,0.064056,0.098269,0.73836,-0.173134,-0.047472,-0.142502,0.13065,-0.001905,0.721477,-0.119674,0.036865,0.022941,-0.050763,0.151427,0.190027,0.380414,-0.235628,-0.132734,1.380249,0.20653,0.30373,0.403584,-0.461085,0.171599,-0.19861,-1.241812,-0.207227,-0.273075
1733,0.598962,0.316166,0.779033,0.003201,-0.066181,-0.057276,-0.996157,-0.766533,0.05229,0.140856,0.664551,-0.170226,-0.036535,-0.049236,0.122249,-0.036319,0.611026,-0.119724,-0.070997,0.037321,-0.068688,0.156861,0.340931,0.057879,-0.186203,-0.177429,1.42844,0.187702,0.33677,0.411969,-0.300811,0.21409,-0.070652,-1.25425,-0.123939,-0.26157
1734,0.615768,0.327014,0.762262,-0.004676,-0.069832,-0.060064,-0.995738,-0.733652,0.029123,0.176774,0.664606,-0.165176,-0.016865,0.041396,0.076211,-0.119358,0.534244,-0.270473,-0.140348,0.063901,-0.083921,0.162072,0.478089,-0.138569,-0.170667,-0.228003,1.36442,0.131266,0.399995,0.442416,-0.171068,0.18104,0.007381,-1.226557,-0.030729,-0.235736
1735,0.63153,0.336978,0.73913,-0.014397,-0.070148,-0.058673,-0.995706,-0.730494,0.006439,0.207722,0.727389,-0.115864,0.094722,0.077698,0.042973,-0.127167,0.568363,-0.404955,-0.121202,0.086636,-0.096495,0.178998,0.581459,-0.212553,-0.156727,-0.271136,1.344184,0.087032,0.449692,0.483391,-0.059274,0.122236,0.044211,-1.187517,0.05799,-0.211553
1736,0.644119,0.345807,0.721753,-0.020232,-0.069313,-0.060026,-0.995582,-0.792868,0.006565,0.237015,0.879824,-0.165383,0.132841,0.002235,0.013302,-0.111226,0.801717,-0.411857,-0.103085,0.092355,-0.105855,0.214384,0.619705,-0.219681,-0.150997,-0.294753,1.289669,0.040958,0.472004,0.487409,-0.002993,0.069331,0.089635,-1.095742,0.133544,-0.189393
1737,0.655805,0.353608,0.704833,-0.035619,-0.065289,-0.062815,-0.99525,-0.81738,-0.014593,0.270493,0.976072,-0.228326,0.143377,-0.161052,-0.050958,-0.094249,1.163135,-0.213015,-0.043475,0.089981,-0.112472,0.258223,0.608277,-0.191898,-0.173929,-0.278302,1.163668,-0.028417,0.464274,0.470635,-0.020735,0.034334,0.175282,-1.019766,0.19633,-0.161803
1738,0.668381,0.361846,0.692423,-0.043545,-0.058716,-0.067142,-0.995062,-0.81471,-0.038849,0.285089,1.036858,-0.284105,0.155019,-0.357881,-0.084349,-0.043392,1.515955,-0.071034,0.054955,0.083853,-0.118442,0.299228,0.547854,-0.121153,-0.206299,-0.24993,1.025165,-0.091239,0.430112,0.433481,-0.082385,0.054973,0.304545,-0.992959,0.231203,-0.099579
1739,0.680954,0.369072,0.687267,-0.047845,-0.054083,-0.076008,-0.994489,-0.800294,-0.066437,0.288412,1.068066,-0.321216,0.167713,-0.55855,-0.101159,0.016826,1.784545,-0.100057,0.044052,0.072978,-0.121059,0.339263,0.437887,-0.022347,-0.246381,-0.229491,0.909157,-0.157679,0.412479,0.396869,-0.153839,0.120083,0.420988,-1.011164,0.214894,-0.035657
1740,0.693071,0.37511,0.689246,-0.046132,-0.051746,-0.092946,-0.993255,-0.773919,-0.097897,0.272362,1.065067,-0.341212,0.176812,-0.755896,-0.137595,0.071857,1.955583,-0.148656,-0.003239,0.056636,-0.116729,0.379355,0.299184,0.081281,-0.288984,-0.215262,0.828156,-0.211921,0.398405,0.38248,-0.205111,0.191881,0.490238,-1.035303,0.172557,-0.007976
1741,0.703799,0.3803,0.698535,-0.03898,-0.056907,-0.113971,-0.991087,-0.744896,-0.131686,0.237281,1.018536,-0.33606,0.182619,-0.953174,-0.17973,0.120021,2.018538,-0.175634,-0.063994,0.032682,-0.104688,0.414875,0.137573,0.174583,-0.346672,-0.194325,0.743669,-0.248884,0.371728,0.376155,-0.221801,0.245005,0.514415,-1.041446,0.133299,-0.02474
1742,0.712807,0.384787,0.714902,-0.027492,-0.069084,-0.134147,-0.988168,-0.708224,-0.159763,0.190135,0.918966,-0.29968,0.183861,-1.117086,-0.189891,0.125549,1.963221,-0.19192,-0.123713,0.002833,-0.088814,0.443285,-0.018986,0.266999,-0.414791,-0.177129,0.676144,-0.272789,0.350737,0.377227,-0.223923,0.288655,0.511175,-1.032934,0.100036,-0.045176
1743,0.721238,0.388888,0.736367,-0.012501,-0.088911,-0.149196,-0.984723,-0.660653,-0.17582,0.135341,0.762807,-0.233531,0.176371,-1.217699,-0.154695,0.082989,1.793902,-0.198966,-0.149051,-0.027804,-0.070502,0.463502,-0.165184,0.366209,-0.499892,-0.164463,0.631015,-0.278883,0.331224,0.384025,-0.235455,0.339748,0.482943,-1.028879,0.049166,-0.071246
1744,0.730942,0.393525,0.758171,0.007145,-0.11196,-0.159591,-0.980788,-0.599576,-0.173567,0.077168,0.570286,-0.164623,0.163307,-1.25687,-0.079707,0.035246,1.546854,-0.179421,-0.151676,-0.054801,-0.049788,0.472351,-0.296975,0.473976,-0.617503,-0.159612,0.59097,-0.2715,0.320349,0.398418,-0.262233,0.398512,0.456455,-1.038802,-0.006762,-0.115277
1745,0.74271,0.398684,0.778027,0.025955,-0.132182,-0.165327,-0.976996,-0.533717,-0.153895,0.058415,0.422852,-0.176153,0.140483,-1.244569,0.020974,0.026472,1.262294,-0.158605,-0.119073,-0.078921,-0.028239,0.468069,-0.425298,0.585501,-0.795286,-0.144305,0.540563,-0.267692,0.295604,0.418437,-0.302037,0.46057,0.429502,-1.062312,-0.066063,-0.135929
1746,0.758115,0.405877,0.789377,0.040381,-0.144545,-0.176747,-0.972747,-0.465614,-0.108673,0.163002,0.390968,-0.168871,0.05947,-1.188639,0.090614,0.048939,0.970976,-0.140857,-0.057698,-0.106509,-0.006138,0.45465,-0.578212,0.683291,-0.984847,-0.137998,0.549617,-0.277675,0.26488,0.450162,-0.354056,0.510422,0.399333,-1.098164,-0.088877,-0.130462
1747,0.776628,0.414842,0.792222,0.051357,-0.144709,-0.189835,-0.969734,-0.397914,-0.085879,0.202451,0.450661,-0.162407,0.092787,-1.098511,0.135705,0.083836,0.712305,-0.126502,0.001634,-0.128605,0.010486,0.437052,-0.694192,0.72664,-1.157303,-0.123162,0.605318,-0.292948,0.25259,0.494292,-0.411571,0.556393,0.372123,-1.12135,-0.086361,-0.132042
1748,0.797402,0.42532,0.785526,0.055976,-0.135187,-0.20058,-0.968689,-0.325212,-0.108314,0.129083,0.473649,-0.221433,0.149928,-0.990499,0.153631,0.091524,0.545905,-0.094232,0.039862,-0.142901,0.020976,0.418516,-0.753721,0.719295,-1.290135,-0.096584,0.645556,-0.295212,0.244768,0.556817,-0.469101,0.588924,0.324637,-1.141292,-0.080806,-0.121406
1749,0.819729,0.437272,0.774512,0.050253,-0.120375,-0.20846,-0.969293,-0.258216,-0.129538,0.106437,0.505517,-0.303268,0.164925,-0.891296,0.141643,0.047933,0.518005,-0.081623,0.084026,-0.155966,0.022651,0.402434,-0.755937,0.664957,-1.345088,-0.066486,0.721861,-0.262396,0.252627,0.63164,-0.527414,0.586503,0.247907,-1.148533,-0.072378,-0.117364
1750,0.842269,0.448884,0.759867,0.039926,-0.101837,-0.218852,-0.969608,-0.240721,-0.141476,0.117653,0.654755,-0.351433,0.167962,-0.810736,0.129179,0.011098,0.594493,-0.082187,0.095812,-0.163145,0.020124,0.393797,-0.705897,0.595392,-1.329361,-0.038605,0.839565,-0.192388,0.281286,0.739216,-0.537749,0.511988,0.143756,-1.105186,-0.051993,-0.135343
1751,0.864484,0.460216,0.739693,0.045542,-0.084138,-0.233431,-0.967655,-0.298872,-0.112377,0.122864,0.923997,-0.278868,0.129179,-0.785747,0.138226,-0.023629,0.695727,-0.10631,-0.0457,-0.158612,0.021074,0.400194,-0.5947,0.533474,-1.244106,-0.003415,0.988587,-0.096456,0.295533,0.807557,-0.454247,0.408624,0.061959,-0.997245,-0.015383,-0.191328
1752,0.884744,0.469688,0.719942,0.049818,-0.065989,-0.239316,-0.967415,-0.402384,-0.084175,0.105119,1.240883,-0.142735,-0.021537,-0.803391,0.140564,-0.065596,0.85065,-0.186193,-0.070998,-0.144414,0.024748,0.414993,-0.421529,0.459228,-1.09388,0.030931,1.173799,0.027473,0.337086,0.803679,-0.320412,0.302966,-0.003118,-0.847013,0.035777,-0.238654
1753,0.905843,0.480709,0.704386,0.052207,-0.044889,-0.242698,-0.967655,-0.499402,-0.043412,0.092504,1.513171,-0.040835,-0.119378,-0.786468,0.141189,-0.097107,0.972973,-0.281047,-0.078163,-0.130044,0.026373,0.42772,-0.181966,0.346815,-0.87567,0.034744,1.308964,0.136957,0.397809,0.743998,-0.192764,0.210334,-0.062848,-0.79814,0.061013,-0.319024
1754,0.925815,0.491173,0.694124,0.046769,-0.02456,-0.253108,-0.965995,-0.601017,0.000539,0.060506,1.725964,-0.060955,-0.093278,-0.751349,0.123983,-0.117813,1.076209,-0.368029,-0.086433,-0.112748,0.027774,0.439209,0.057093,0.188728,-0.645931,-0.022808,1.333996,0.185434,0.431224,0.647694,-0.075069,0.122947,-0.124894,-0.853405,0.041414,-0.421222
1755,0.94316,0.500719,0.691675,0.04167,-0.012083,-0.261016,-0.964359,-0.714586,0.058631,0.014149,1.865869,-0.087425,-0.048479,-0.704694,0.111514,-0.125726,1.117434,-0.423864,-0.091018,-0.085619,0.032825,0.449283,0.263311,0.028674,-0.453158,-0.127177,1.280915,0.188894,0.462607,0.531591,0.034191,0.060947,-0.203537,-0.92076,-0.021113,-0.570427
1756,0.957518,0.509199,0.69789,0.034215,-0.011353,-0.266141,-0.96326,-0.835227,0.098971,-0.024975,1.902647,-0.11386,0.003933,-0.65898,0.09831,-0.116015,1.103982,-0.44839,-0.090076,-0.044451,0.039445,0.458284,0.42627,-0.055796,-0.342943,-0.246661,1.167468,0.154306,0.51118,0.413904,0.06403,0.069493,-0.269031,-0.935514,-0.134892,-0.674231
1757,0.968911,0.516512,0.712949,0.029199,-0.02321,-0.269119,-0.962384,-0.94992,0.117454,-0.030511,1.833252,-0.140459,0.046987,-0.614754,0.087771,-0.097597,1.024832,-0.434988,-0.085558,0.000079,0.042104,0.466452,0.515604,-0.007216,-0.296895,-0.299121,1.113744,0.091271,0.523784,0.279857,-0.019039,0.132276,-0.31435,-1.027946,-0.212391,-0.665717
1758,0.978116,0.522954,0.734808,0.029991,-0.045697,-0.26904,-0.961577,-1.037118,0.120848,0.004822,1.666771,-0.147658,0.076307,-0.567335,0.085582,-0.07573,0.87448,-0.378832,-0.080813,0.036215,0.038281,0.47165,0.554241,0.144634,-0.281806,-0.308934,1.201309,0.042069,0.489908,0.131806,-0.143594,0.21548,-0.340854,-1.118354,-0.260814,-0.613692
1759,0.986848,0.528687,0.759121,0.030309,-0.074037,-0.27383,-0.958445,-1.090464,0.0943,0.05497,1.431456,-0.129957,0.071653,-0.506745,0.072461,-0.062553,0.670687,-0.28846,-0.081512,0.06217,0.028428,0.472084,0.569258,0.317635,-0.311344,-0.302256,1.294831,-0.005079,0.448261,-0.007819,-0.281465,0.312743,-0.348732,-1.125272,-0.276799,-0.540562
1760,0.99752,0.534957,0.779052,0.026788,-0.102662,-0.284925,-0.95266,-1.111142,0.041658,0.097813,1.160846,-0.108106,0.045582,-0.441391,0.041906,-0.072137,0.475628,-0.20712,-0.085903,0.077767,0.014723,0.466305,0.578375,0.493908,-0.391034,-0.289979,1.271073,-0.057346,0.41844,-0.117464,-0.437398,0.402363,-0.354582,-1.07008,-0.260297,-0.450765
1761,1.008692,0.54186,0.794297,0.025064,-0.123655,-0.300912,-0.945269,-1.111807,-0.02892,0.098919,0.897379,-0.085787,0.000863,-0.382732,0.03126,-0.080521,0.41098,-0.191505,-0.05873,0.087676,0.002828,0.454106,0.583258,0.706208,-0.49948,-0.289622,1.180873,-0.101211,0.40044,-0.208944,-0.600644,0.484235,-0.365006,-0.989134,-0.233164,-0.378839
1762,1.022792,0.550318,0.799696,0.025908,-0.13253,-0.314184,-0.939709,-1.085861,-0.076552,0.079722,0.66471,-0.078527,-0.052601,-0.314572,0.025777,-0.111478,0.432587,-0.190712,-0.047706,0.095496,-0.005476,0.43505,0.582125,0.949361,-0.62219,-0.317027,1.097748,-0.140727,0.400511,-0.292117,-0.764309,0.561242,-0.385307,-0.936408,-0.22107,-0.367791
1763,1.039065,0.560941,0.796355,0.027614,-0.131545,-0.324051,-0.936442,-1.034493,-0.063888,0.134141,0.504655,-0.081755,-0.065081,-0.220905,0.024129,-0.157205,0.451988,-0.183148,-0.065136,0.096926,-0.009546,0.410252,0.598556,1.152775,-0.735109,-0.358443,1.024977,-0.165423,0.429396,-0.384324,-0.865315,0.651364,-0.371304,-0.920341,-0.208147,-0.368567
1764,1.057176,0.574148,0.784099,0.031161,-0.123047,-0.334283,-0.933886,-0.960604,0.003698,0.295058,0.464897,-0.068433,-0.027987,-0.127337,0.039798,-0.169661,0.43635,-0.229076,-0.086528,0.090671,-0.009659,0.381245,0.638755,1.232124,-0.788373,-0.38927,0.931084,-0.14471,0.466489,-0.442216,-0.867634,0.711997,-0.336536,-0.916151,-0.17111,-0.365822
1765,1.076347,0.589917,0.769191,0.036466,-0.108958,-0.339669,-0.9335,-0.865025,0.081129,0.435023,0.524195,-0.072916,0.022372,-0.070504,0.060359,-0.17221,0.475008,-0.304696,-0.086607,0.089321,-0.009724,0.351855,0.695757,1.174119,-0.774233,-0.40152,0.827499,-0.093229,0.510231,-0.434294,-0.775439,0.720024,-0.295341,-0.897973,-0.110803,-0.375849
1766,1.095081,0.606366,0.75335,0.037006,-0.091233,-0.333532,-0.937584,-0.776891,0.115599,0.455986,0.61377,-0.080813,0.093879,-0.064418,0.062656,-0.169777,0.62867,-0.34129,-0.092669,0.097582,-0.011289,0.331407,0.768402,0.994854,-0.705809,-0.393254,0.734054,-0.046825,0.562902,-0.3791,-0.639733,0.692841,-0.265674,-0.884999,-0.06175,-0.399303
1767,1.112952,0.622849,0.735111,0.022742,-0.086731,-0.324671,-0.941567,-0.758505,0.095751,0.459944,0.683748,-0.08832,0.232038,-0.145662,0.016888,-0.15049,0.898726,-0.237497,-0.085059,0.099135,-0.018284,0.326854,0.789721,0.719981,-0.610735,-0.361381,0.695443,-0.008969,0.592744,-0.289337,-0.500813,0.625094,-0.246714,-0.904446,-0.03049,-0.426258
1768,1.130181,0.638948,0.71896,0.005323,-0.083847,-0.33781,-0.937457,-0.769311,0.066135,0.457657,0.802997,-0.165243,0.228537,-0.27665,-0.032855,-0.117287,1.233199,-0.096497,0.008482,0.096303,-0.030222,0.330579,0.76098,0.439018,-0.50124,-0.32057,0.691768,0.023023,0.601574,-0.156595,-0.350218,0.510002,-0.24547,-0.949742,-0.012435,-0.474788
1769,1.149437,0.65603,0.70571,-0.011571,-0.069982,-0.363224,-0.928998,-0.748261,0.020243,0.435111,0.90983,-0.25628,0.230768,-0.400583,-0.053879,-0.067412,1.538715,-0.013181,0.057846,0.097641,-0.036458,0.335699,0.713152,0.17438,-0.399361,-0.309696,0.679541,0.076408,0.574683,0.01016,-0.177804,0.385328,-0.246699,-0.98673,-0.019885,-0.546128
1770,1.168319,0.672689,0.696396,-0.023713,-0.049943,-0.385378,-0.921101,-0.709491,-0.014832,0.404704,1.001605,-0.338231,0.230151,-0.526468,-0.057174,-0.005127,1.81061,-0.084779,0.034248,0.095826,-0.039113,0.343646,0.650907,-0.00214,-0.319729,-0.316157,0.657247,0.111406,0.538104,0.131246,-0.048865,0.295201,-0.240159,-1.014857,-0.050876,-0.610414
1771,1.186593,0.688503,0.694077,-0.034309,-0.034102,-0.40515,-0.91297,-0.651812,-0.05371,0.373639,1.035039,-0.392197,0.22573,-0.661592,-0.074106,0.074253,2.02737,-0.131579,-0.007308,0.081343,-0.041672,0.351632,0.554942,-0.027908,-0.255227,-0.323546,0.686926,0.082329,0.517914,0.18783,-0.03612,0.237556,-0.256807,-1.086417,-0.098764,-0.666193
1772,1.204116,0.703627,0.699265,-0.037751,-0.020252,-0.430987,-0.901341,-0.584182,-0.093808,0.322761,1.02187,-0.418075,0.218059,-0.79088,-0.084767,0.144646,2.146952,-0.162499,-0.035449,0.056422,-0.041221,0.35518,0.444223,0.076058,-0.177249,-0.331462,0.772078,0.056269,0.535457,0.204522,-0.111762,0.185489,-0.315465,-1.17423,-0.146129,-0.716409
1773,1.220606,0.71863,0.711806,-0.036468,-0.00714,-0.457932,-0.88821,-0.499485,-0.127765,0.259441,0.961099,-0.416178,0.207347,-0.891472,-0.08441,0.177926,2.160708,-0.188777,-0.064447,0.028642,-0.036127,0.35121,0.33573,0.240976,-0.085403,-0.345129,0.822358,0.02722,0.585426,0.211705,-0.229054,0.10825,-0.423111,-1.187589,-0.164503,-0.752047
1774,1.236364,0.734468,0.730798,-0.032384,0.000672,-0.478646,-0.87741,-0.395057,-0.152649,0.195438,0.838444,-0.384166,0.195297,-0.954923,-0.076353,0.176528,2.08135,-0.201362,-0.084415,0.003575,-0.027169,0.335257,0.261031,0.419413,0.031299,-0.36973,0.839925,0.019441,0.659995,0.200406,-0.377394,-0.01204,-0.545105,-1.163564,-0.143216,-0.773331
1775,1.251801,0.751812,0.752102,-0.024655,0.005681,-0.493621,-0.869309,-0.27278,-0.164799,0.128382,0.667211,-0.331577,0.187127,-0.971279,-0.070844,0.154041,1.929745,-0.188177,-0.097412,-0.015249,-0.013277,0.304966,0.211758,0.622949,0.162456,-0.38828,0.846905,0.027812,0.715709,0.176698,-0.551115,-0.179128,-0.649077,-1.146593,-0.091766,-0.782821
